-0.73,-0.72,1
0.86,0.55,1
-0.61,0.72,-1
-0.57,-0.14,1
-0.28,-0.26,1
-0.3,-1,1
0.16,0.91,-1
# id:9-9-9-0 ,,
0.92,0.17,1
0.83,0.69,-1
-0.86,-0.65,1
-0.03,-0.15,-1
-0.33,-0.52,1
0.56,-0.52,1
0.65,0.84,1
-0.57,-0.52,1
-0.23,-0.98,1
-0.43,0.83,1
0.77,1,-1
-0.14,0.94,-1
-0.04,0.8,1
0.63,0.42,1
0.08,-0.1,-1
0.52,-0.34,-1
0.31,0.75,-1
0.44,-0.35,1
-0.9,-0.13,1
-0.97,-0.03,1
-0.22,0.36,1
-0.37,0.17,1
-0.14,0.95,1
0.73,-0.18,1
-0.03,-0.83,1
-0.45,0.81,1
-0.94,0.29,-1
-0.7,0.16,1
-0.56,-0.34,1
0.59,0.12,1
0.51,-0.15,-1
0.31,0.7,-1
0.13,-0.56,-1
-0.1,-0.01,-1
-0.72,0.33,1
-0.56,-0.79,1
0.96,-0.94,1
-0.76,1,-1
-0.33,0.62,-1
0.44,0.71,-1
-0.27,0.82,-1
0.57,-0.69,1
0.65,0.44,1
-0.78,0.99,1
-0.3,-0.22,-1
0.09,-0.68,-1
-0.55,0.38,1
-0.99,-0.18,1
-0.47,-0.03,1
0.77,0.67,1
0.58,-0.55,-1
-0.15,0.03,1
-0.94,-0.15,1
-0.34,-0.1,1
-0.32,-0.86,1
0.37,0.63,1
-0.79,0.16,1
0.36,0.58,1
-0.1,0.91,1
0.86,0.52,1
0.69,-0.76,1
-0.12,0.9,-1
-0.65,-0.7,1
-0.57,-0.3,-1
0.07,0.82,1
-0.74,-0.1,-1
-0.37,-0.16,-1
-0.07,0.37,-1
-0.85,0.05,1
0.49,-0.05,1
0.66,0.3,-1
-0.54,-0.22,1
0.98,-0.76,1
-0.55,0.6,1
-0.23,0.5,-1
-0.88,0.62,1
0.43,0.31,1
0.14,-0.77,1
-0.95,-0.69,-1
0.18,-0.53,-1
0.54,0.25,1
-0.08,-0.23,-1
-0.19,-0.18,1
0.78,0.15,1
0.29,0.98,1
0.87,0.3,1
0.67,-0.45,1
-0.95,0.73,-1
0.76,0.13,1
-0.72,0.31,1
0.44,0.19,1
-0.6,0.98,-1
-0.67,-0.14,1
-0.63,0.04,1
-0.49,0.62,1
0.18,-0.21,-1
0.02,0.12,-1
0.59,-0.23,1
-0.07,-0.81,1
-0.56,-0.67,-1
0.25,-0.48,1
-0.47,0,-1
0.92,0.15,1
-0.56,0.41,-1
0.75,-0.29,-1
-0.23,-0.24,-1
0.07,0.61,-1
-0.67,-0.08,-1
-0.65,-0.92,1
0.57,0.07,1
0.45,-0.74,1
0.29,-0.26,1
0.78,-0.08,1
-0.13,-0.57,1
-0.54,-0.32,1
0.96,-0.33,-1
-0.68,0.05,1
-0.69,-0.19,-1
0.48,0.94,1
-0.6,0,1
-0.82,0.77,1
-0.97,-0.45,1
0.44,0.5,1
0.05,-0.1,1
0.14,-0.37,1
-0.41,-0.08,1
-0.25,-0.7,-1
-0.71,-0.63,1
-0.18,0.98,1
-0.66,0.97,1
-0.58,0.17,-1
0.66,0.09,1
-0.45,0.97,1
-0.46,-0.17,1
0.78,-0.81,-1
-0.76,0.61,-1
0.19,0.11,1
-0.61,0.55,1
0.34,-0.31,-1
-0.41,-0.47,1
0.71,-0.57,-1
0.49,-0.48,-1
-0.85,0.95,-1
0.66,0.34,1
0.82,0.87,1
-0.34,-0.44,-1
-0.22,-0.36,1
0.89,-0.08,-1
0.36,-0.82,-1
-0.38,-0.68,1
-0.12,0.51,1
-0.07,0.14,1
-0.28,-0.37,-1
0.04,-0.7,1
0.53,0.11,1
-0.44,-0.47,1
-0.4,-0.62,1
-0.14,-0.95,1
-0.41,-0.85,1
0.03,-0.13,1
-0.19,0.42,1
0.08,0.67,1
1,-0.34,1
0.46,-0.77,1
0.09,-0.58,1
-0.82,-0.02,1
-0.38,-0.08,-1
0.71,0.84,-1
0.8,0.62,1
0.68,-0.83,1
-0.93,-0.7,1
0.56,-0.2,1
-0.63,-0.06,-1
-0.66,0.23,-1
-0.73,0.61,-1
-0.59,-0.44,-1
0.71,-0.51,1
0.35,0.22,-1
-0.3,-0.68,1
-0.41,0.94,1
-0.82,-0.07,-1
0.39,-0.1,-1
-0.36,-0.35,1
0.35,-0.49,1
-0.77,0.6,-1
0.54,0.93,1
0.49,0.26,1
-0.14,0.1,1
-0.77,-0.24,1
-0.7,0.49,1
0.7,0.09,1
-0.16,-0.63,1
-0.89,-0.77,-1
-0.75,-0.17,1
-0.97,-0.77,-1
0.44,0.5,1
-0.47,-0.54,1
-0.95,-0.93,-1
0.32,0.73,1
-0.81,-0.78,1
-0.56,-0.4,1
0.8,-0.35,1
-0.41,0.37,1
0.98,0.03,1
-0.86,-0.44,-1
-0.11,1,1
0.71,0.62,1
-0.26,0.41,1
-0.1,0.26,1
0.32,0.26,1
0.6,-0.17,-1
0.64,-0.1,1
0.67,-0.6,1
0.35,0.45,-1
-0.72,-0.45,1
-0.79,-0.91,-1
-0.1,-0.83,1
0.55,0.16,1
0.21,0.96,1
0.59,-0.42,-1
-0.15,-0.09,-1
-0.53,0.4,1
0.18,-1,1
-0.46,-0.9,-1
-0.42,-0.67,1
0.61,-0.87,1
0.35,-0.76,1
0.56,0.84,1
0.98,-0.44,1
-0.98,-0.21,1
0.02,-0.6,-1
0.8,0.23,-1
0.9,-0.3,1
-0.19,0.27,1
-0.59,-0.47,1
-0.29,0.26,-1
-0.02,-0.25,1
0.55,-0.31,1
0.2,0.11,-1
0.03,-0.75,1
0.46,0.76,-1
0.87,-0.11,1
0.48,0.01,-1
0.67,0.39,1
-0.57,-0.97,-1
-0.81,0.85,1
-0.1,-0.41,1
0.06,0.2,1
0.08,0.94,1
-0.46,0.92,-1
-0.76,0.81,1
0.12,-0.03,1
-0.98,-0.51,-1
0.12,-0.96,-1
-0.88,0.8,1
0.94,-0.94,1
0.49,-0.79,1
-0.16,-0.47,1
0.65,0.89,1
-0.75,-0.63,1
0.08,-0.27,-1
0.93,-0.06,1
0.01,-0.52,1
-0.64,0.28,1
-0.94,0.55,-1
-0.59,-0.91,1
-0.91,-0.76,1
-0.25,-0.37,-1
-0.95,0.63,-1
0.88,0.71,1
0.93,-0.78,-1
-0.94,0.3,-1
0.04,-0.42,1
0.74,0.24,-1
0.42,0.66,-1
0.53,0.58,1
0.42,-0.61,-1
0.31,-0.9,1
0.6,0.63,1
-0.84,0.43,1
-0.8,0.95,1
0.18,0.93,1
0.39,0.67,1
0.63,0.37,1
0.26,0.8,-1
0.02,-0.06,1
-0.29,0.69,1
1,-0.41,-1
-0.59,-0.06,1
0.74,0.02,1
-0.29,0.43,1
0.52,-0.24,-1
0.5,0.07,1
-0.49,-0.41,1
-0.52,0.51,1
-0.73,0.6,1
-0.77,-0.18,-1
-0.21,-0.27,-1
0.62,0.27,-1
0.86,0.75,1
-0.53,-0.18,1
-0.6,-0.76,1
0.77,0.8,1
0.27,0.43,1
-0.69,0.37,1
-0.16,0.66,1
-0.25,0.37,1
0.37,-0.16,-1
0.25,-0.09,1
-0.09,0.48,1
0.99,0.18,1
0.03,0.87,1
-0.99,0.16,-1
0.35,-0.61,1
0.81,-0.07,1
-0.29,-0.05,-1
0.26,-0.53,-1
-0.81,-0.41,1
-0.07,-0.19,-1
-0.82,-0.46,-1
0.59,-0.01,-1
0.04,-0.21,1
0.52,-0.45,1
0.4,0.93,1
0.35,0.54,-1
0.15,-0.08,-1
0.02,0.81,1
-0.25,-0.43,-1
0.42,0.04,1
-0.85,0.85,-1
0.15,-0.85,1
-0.4,0.28,-1
-0.19,-0.65,1
0.43,-0.41,1
0.8,-0.66,1
-0.29,0.33,1
-0.51,0.27,1
-0.59,-0.81,1
0.67,-0.35,1
-0.76,0.97,-1
0.99,0.27,1
0.04,-0.2,1
-0.67,0.38,1
-0.23,0.95,-1
-1,0.64,1
-0.84,0.45,1
-0.13,0.27,1
-0.55,0.96,1
-0.64,0.81,1
-0.28,0.78,1
-0.51,0.94,-1
-0.38,0.01,1
0.83,0.45,1
0.54,-0.45,1
-0.4,0.17,1
0.99,-0.79,-1
-0.25,0.69,-1
0.76,0.59,1
-0.4,-0.03,1
0.82,-0.04,1
0.5,-0.26,1
-0.05,-0.7,-1
0.64,0.42,1
0.34,0.99,1
0.47,0.94,1
0.19,0.31,1
0.18,-0.11,-1
-0.52,0.93,1
-0.4,-1,-1
0.91,0.29,-1
-0.84,-0.02,-1
-0.97,0.4,-1
0.22,0.55,-1
0.78,0.28,1
-0.73,-0.64,1
-0.91,0.09,1
-0.54,0.02,1
0.38,0.53,1
-0.96,0.94,-1
0.8,0.04,1
0.15,0.85,1
0.41,-0.7,1
0.04,0.13,1
-0.33,0.53,-1
-0.13,0.41,-1
0.83,-0.8,1
-0.87,0.28,1
-0.08,0.59,1
0.59,0.84,-1
0.66,-0.62,1
-0.8,-0.51,1
-0.58,0.26,-1
0.72,0.86,1
0.08,-0.25,1
0.23,-0.76,-1
-0.69,0.52,1
-0.11,0.82,1
0.62,0.61,-1
-0.09,-0.5,-1
0.64,0.4,-1
0.76,-0.29,1
-0.47,0.31,1
0.97,0.78,1
-0.95,-0.9,-1
-0.27,-0.62,1
-0.86,-0.22,1
-0.69,0.81,1
0.74,-0.49,1
-0.89,0.07,-1
0.73,0.54,-1
0.05,0.45,-1
-0.33,-0.72,-1
-0.08,-0.9,1
-0.15,0.22,1
-0.29,0.62,1
-0.42,0.42,1
0.71,-0.3,1
0.56,0.83,-1
-0.5,0.05,1
0.25,-0.31,-1
-0.48,-0.17,1
0.97,0.59,1
0.69,0.67,-1
-0.73,-0.57,1
0.72,0.6,-1
0.19,0.14,1
0.49,-0.55,1
-0.35,-0.06,-1
0.81,0.88,-1
-0.15,0.73,1
-0.94,-0.46,1
-0.28,-0.55,1
0.83,-0.06,1
-0.98,-0.9,1
0.31,-0.25,1
0.43,0.33,1
0.89,-0.95,-1
0.53,0.23,1
0.06,-0.58,1
-0.7,-0.73,1
0.15,0.57,1
-0.07,0.49,1
0.43,0.28,-1
0.53,0.77,1
-0.42,-0.94,-1
-0.3,0.17,1
-0.43,-0.35,1
0.38,0.15,-1
0.05,-0.69,-1
0.99,-0.92,1
0.35,-0.04,-1
-0.06,-0.01,1
-0.08,-0.44,1
0.95,0.14,-1
-0.44,-0.13,1
0.92,-0.18,1
-0.31,-0.04,-1
-0.28,-0.93,-1
-0.55,0.56,-1
0.03,-0.43,-1
0.4,0.11,-1
-0.91,-0.85,1
-0.42,-0.79,-1
0.06,-0.01,1
0.93,0.84,-1
-0.51,0.3,1
0.07,-0.9,-1
-0.94,0.66,1
0.76,0.28,-1
0.43,-0.3,-1
-0.15,-0.99,1
0.53,0.67,1
-0.25,-0.89,-1
-0.14,-0.27,1
0.54,-0.76,-1
0.28,0.94,1
0.18,-0.52,1
0.41,0.92,1
-0.77,0.59,1
-0.56,0.61,1
-0.69,-0.76,1
-0.93,0.31,1
0.28,0.13,-1
-0.69,-0.09,1
-0.47,0.97,1
0.02,-0.91,1
0.32,1,1
-0.03,-0.19,1
-0.69,0.39,1
0.82,0.44,-1
0.37,0.11,-1
-0.88,-0.9,1
-0.14,-0.76,1
-0.12,-0.29,1
0.71,0.26,1
-0.09,0.79,1
0.04,1,1
-0.07,0.2,-1
-0.65,-0.24,1
-0.36,0.69,1
-0.86,-0.38,1
-0.88,-0.15,-1
-0.82,0.75,1
-0.53,-0.92,1
0.14,-0.79,1
-0.41,-0.47,1
-0.88,-0.95,-1
-0.18,-0.06,-1
0.08,0.07,1
0.66,-0.77,1
0.61,-0.41,-1
-0.32,-0.49,-1
0.25,0.19,1
-0.23,0.42,1
-0.67,0.79,1
-0.97,0.56,1
-0.03,-0.87,1
-0.99,-1,1
0.5,-0.63,1
0.78,-1,-1
0.7,-0.88,-1
0.33,-0.08,1
0.72,0.43,-1
-0.34,0.41,1
-0.01,0.41,-1
0.54,-0.58,-1
-0.55,0.48,1
-0.59,0.5,-1
-0.56,0.58,1
-0.73,0.79,1
0.16,-0.97,1
-0.32,0,1
-0.68,0.78,1
0.72,-0.21,-1
-0.63,-0.12,1
1,0.75,1
-0.33,-0.07,1
-0.18,0.52,1
-0.78,-0.01,1
-0.57,-0.48,1
0.07,-0.05,1
-0.68,-0.49,1
-0.54,0.12,1
0.73,0.64,1
0.55,0,1
0.2,-0.24,1
-0.15,-0.35,1
0.93,-0.86,-1
-0.61,-0.45,1
0.43,0.53,-1
0.28,0.72,1
0.39,-0.62,1
-0.64,-0.75,1
-0.79,0.57,1
0.58,0.56,-1
-0.28,-0.94,1
-0.3,0.95,1
-0.63,-0.3,1
0.11,-0.98,-1
0.15,-0.44,-1
0.74,0.37,1
0.06,-0.79,1
0.59,0.26,-1
0.95,-0.64,1
0.52,0.15,1
-0.83,0.4,1
0.02,-0.13,1
-0.5,-0.27,-1
0.25,-0.81,1
-0.19,-0.06,-1
0.86,0.18,-1
-0.13,-0.39,1
-0.81,-0.7,1
-0.42,-0.11,1
0.32,-0.96,1
0.9,0.38,1
0.18,-0.26,1
0.67,-0.3,-1
-1,0.67,1
-0.84,-0.13,1
0.43,0.23,1
0.75,-0.44,1
-0.58,-0.39,1
-0.55,0.19,-1
-0.23,0.4,1
-0.28,0.79,1
-0.64,-0.52,1
-0.73,0.42,1
0.85,0.32,1
0.6,-0.17,1
0.34,-0.36,1
-0.67,0.93,1
-0.3,0.98,1
-0.96,0.86,-1
-0.52,0.2,1
0.22,0.8,-1
0.28,-0.5,1
-0.66,0.02,-1
-0.92,0.78,1
-0.72,0.4,1
0.62,-0.01,-1
-0.53,-0.3,1
0.11,-0.11,1
0.89,-0.85,1
-0.36,-0.19,1
-0.03,0.73,1
0.47,-0.07,1
0.59,0.91,1
-0.38,0.01,-1
0.97,-0.65,1
0,0.63,-1
-0.76,0.42,1
0.8,0.83,-1
0.21,0,1
0.29,0.01,-1
-0.86,-0.91,-1
0.55,-0.26,1
0.92,0.36,1
0.03,0.01,-1
-0.49,0.78,1
0.27,0.43,1
0.76,-0.55,1
-0.66,0.66,1
0.84,0.63,-1
0.59,0.07,-1
-0.21,-0.77,1
-0.74,0.62,1
-0.89,0.93,1
-0.7,-0.01,1
0.98,-0.82,1
0.54,0.1,1
-0.17,0.42,1
-0.34,0.23,1
0.65,0.11,1
0.34,-0.43,-1
0.48,-0.07,1
-0.33,0.53,1
0.63,-0.55,-1
-0.81,0.11,1
0.49,0.14,1
-0.62,0.14,1
-0.23,0.16,1
-0.65,0.26,1
0.91,-0.57,1
-0.97,0.45,-1
0.47,0.65,-1
0.92,0.47,1
-0.62,0.96,1
0.95,-0.45,1
-0.07,-0.11,-1
0.46,0.41,1
0.17,0.46,1
-0.53,-0.38,1
-0.06,0.97,1
0.19,-0.4,-1
0.91,-0.72,1
-0.49,0.71,-1
0.45,-0.01,1
0.33,-1,1
0.54,0.07,-1
-0.2,-0.07,-1
0.39,0.49,-1
0.97,-0.97,1
0.48,0.82,-1
-0.64,0.09,1
-0.73,-0.9,1
-0.78,-0.33,1
-0.33,0.51,1
0.99,-0.64,1
-0.66,-0.38,1
-0.48,-0.03,1
-0.53,0.71,-1
0.45,-0.1,1
-0.01,0.62,-1
0.18,0.06,1
0.01,-0.3,1
-0.93,-0.97,1
-0.44,0.88,1
0.1,-0.19,1
0.94,0.63,-1
0.98,0.23,-1
-0.37,0.82,-1
0.44,-0.96,1
-0.74,-0.56,1
-0.99,-0.64,1
0.58,-0.14,1
0.11,0.64,1
-0.98,0.22,-1
0.56,0.32,1
-0.69,0.03,1
0.87,0.42,-1
-0.51,0.87,1
-0.65,0.51,1
0.48,-0.46,1
0.85,-0.41,1
-0.85,-0.29,-1
-0.47,-0.42,-1
0.08,-0.12,1
-0.17,0.7,1
-0.15,0.12,-1
0.59,0.52,-1
-0.4,-0.14,1
-0.34,-0.56,1
-0.52,0.77,-1
-0.51,0.54,1
0.64,-0.56,-1
0.08,0.43,1
0.98,-0.32,1
-0.98,-0.91,1
-0.43,0.64,-1
0.91,0.38,-1
-0.38,-0.48,-1
-0.86,-0.92,1
0.99,-0.87,1
-0.24,0.23,1
-0.3,0.69,1
0.61,-0.96,1
-0.21,0.88,1
0.6,0.57,1
0.22,-0.58,1
0.69,0.22,1
0.63,0.94,1
-0.54,-0.9,1
-0.36,0.77,-1
-0.4,-0.89,1
-0.53,0.06,-1
0.72,0.61,1
0.94,0.96,1
0.29,0.37,1
0.26,0.44,1
-0.53,0.03,1
0.72,-0.85,1
0.33,0.73,1
0.74,-0.99,1
0.1,0.01,1
-0.49,0.03,1
0.41,0.98,1
-0.33,0.33,-1
-0.77,0.62,1
-0.25,-0.61,-1
-0.57,0.61,1
-0.2,0.91,-1
0.35,0.41,1
0.29,0.89,1
-0.83,-0.28,-1
-0.75,-0.44,1
0.84,-0.99,-1
-0.28,0.14,-1
0.34,0.12,1
-0.79,-0.77,1
-0.73,-0.72,1
0.72,-0.63,1
0.53,0.64,1
0.79,0.8,-1
0.83,-0.64,1
-0.74,0.02,-1
0.79,0.03,1
0.55,0.03,1
-0.68,-0.94,1
-0.53,-0.57,-1
-0.68,-0.12,-1
0.84,0.03,-1
-0.36,-0.22,-1
0.44,-0.97,1
-0.65,0.68,-1
-0.24,0.13,1
0.53,0.51,1
-0.04,-0.93,-1
0.66,0.49,1
-0.69,0.07,1
-0.62,0.27,1
0.34,0.59,-1
0.86,0,1
0.22,0.79,1
-0.09,0.46,-1
0.54,-0.29,1
-0.59,0.4,-1
-0.65,-0.69,-1
0.27,-0.3,1
0.51,-0.16,1
-0.78,0.91,1
-0.07,-0.99,1
-0.5,-0.25,1
-0.01,-0.32,1
0.62,-0.61,1
0.53,-0.38,-1
0.21,-0.26,1
-0.56,0.69,-1
-0.74,0.14,-1
0.82,0.29,1
-0.09,0.23,1
0.03,0.17,1
0.3,0.12,1
0.37,-0.4,1
-0.77,0.4,1
0.37,0.58,-1
-0.92,0.1,1
-0.83,-0.12,1
-0.39,-0.16,-1
0.28,-0.17,1
-0.67,0.08,1
-0.78,0.76,-1
0.08,-0.09,-1
-0.31,0.25,1
-0.58,-0.93,1
-0.29,-0.14,1
0.5,-0.15,1
0.18,-0.97,1
0.8,0.99,1
-0.56,0.21,1
-0.78,0.57,1
-0.86,0.12,-1
0.08,-0.35,1
0.73,0.68,1
0.37,-0.55,-1
0.1,0.26,-1
-0.81,-0.06,1
-0.35,-0.87,1
-0.09,-0.69,-1
0.2,0.39,1
-0.75,-0.76,1
-0.06,0.23,1
-0.04,-0.89,1
-0.5,0.41,-1
-0.33,0.53,1
-0.24,-0.65,-1
-0.57,-0.69,-1
0.3,0.39,1
-0.34,0.79,1
0.36,-0.63,1
-0.93,0.51,1
-0.06,0.73,-1
-0.82,-0.18,1
-0.88,0.53,1
0.37,-0.08,1
-0.02,-0.48,-1
-0.54,-0.7,1
-0.93,-0.66,1
0.98,0.58,1
-0.34,-0.31,1
0.31,-0.55,1
0.58,0.96,1
-0.03,0.45,-1
-1,-0.15,1
0.94,-0.21,-1
0.32,0.75,1
0.62,-0.15,1
0.17,-0.38,1
0.72,0.7,1
0.18,-0.36,1
0.88,0.28,1
-0.67,0.67,1
-0.76,-0.1,1
-0.68,0.25,1
-0.26,0.68,-1
-0.07,0,1
-0.44,0.35,1
0.34,0.24,1
-0.41,0.1,1
-0.17,0.37,-1
1,-0.58,-1
0.64,-0.36,-1
-0.75,-1,-1
-0.05,0.15,1
-0.09,0.25,1
0.5,-0.52,1
0.9,0.75,1
-0.19,-0.56,-1
0.32,-0.31,1
0.74,-0.8,-1
-0.24,0.66,1
0.05,0.8,1
-0.55,-0.21,-1
-0.36,0.43,-1
0.18,0.96,-1
-0.04,0.65,1
0.96,-0.04,1
-0.91,-0.49,1
-0.37,-0.49,1
0.53,-0.35,-1
-0.6,0.03,1
0.48,0.87,-1
-0.63,0.44,-1
0.89,0.03,-1
0.73,-0.32,-1
0.27,-0.63,-1
-0.15,-0.31,1
0.68,-0.77,-1
-0.04,-0.89,-1
0.95,-0.78,1
-0.47,-0.94,1
0.05,-0.63,1
0.45,-0.34,-1
0.71,0.83,1
-0.29,-0.8,1
-0.24,-0.09,1
0.78,0.54,1
-0.64,-0.1,1
0.68,0.6,1
-0.92,-0.02,1
0.5,-0.75,-1
-0.28,0.8,1
-0.92,0.14,1
-0.66,-0.01,1
0.11,0.37,1
-0.26,0.02,1
-0.86,0.58,-1
-0.11,-0.84,-1
0.83,-0.34,-1
0.12,-0.95,1
0.56,0.68,-1
0.58,-0.32,1
0.87,-0.95,1
-0.29,-0.43,1
-0.68,-0.99,1
-0.44,-1,-1
-0.5,-0.21,-1
-0.15,0.67,1
0.85,0.4,1
-0.21,0,1
0.67,-0.99,1
-0.27,0.4,-1
-0.6,0.55,-1
-0.79,0.98,1
-0.93,0.28,-1
-0.96,-0.34,-1
-0.27,0.15,-1
-0.91,-0.29,1
-0.01,0.03,1
-0.34,0.73,1
-0.2,-0.21,1
0.04,0.53,1
0.4,0.92,-1
-0.79,-0.93,1
-0.76,-1,-1
-0.03,-0.83,1
0.8,0.74,1
-0.81,-0.51,1
-0.55,-0.28,1
-0.93,-0.86,1
0.83,0.02,1
0.08,-0.03,-1
0.68,0.66,-1
0.18,-0.51,1
0.86,-0.05,1
-0.61,0.03,-1
0.17,0.49,1
0.22,0.12,1
0.97,0.69,1
-0.51,0.21,-1
0.33,0.55,1
0.78,-0.65,1
0.66,-0.14,-1
-0.5,-0.55,1
0.93,0.59,-1
0.68,0.88,-1
0.43,-0.66,1
-0.53,-0.09,1
-0.54,-0.1,-1
-0.08,0.33,1
0.92,0.31,-1
-0.67,-0.42,1
-0.28,0.18,-1
-0.96,-0.67,1
-0.62,0.96,1
-0.6,-0.11,1
-0.19,-0.42,1
-0.18,0.16,1
-0.62,-0.24,1
-0.96,0.53,1
0.04,0.14,1
0.92,-0.67,1
0.97,-0.03,1
-0.38,0.84,-1
-0.77,0.32,1
-0.37,0.23,-1
0.67,-0.87,1
-0.44,0,1
0.8,0.38,1
-0.55,0.71,1
-0.36,0.13,1
0.47,0.63,1
0.76,0.09,-1
0.82,-1,1
0.28,-0.28,1
-0.49,0.61,-1
-0.19,-0.19,1
-0.41,0.28,1
0.13,0.78,-1
-0.17,0.43,1
0.89,-0.95,-1
0.09,-0.46,1
0.34,-0.49,1
-0.25,-0.29,-1
-0.13,0.16,1
-0.64,-0.44,1
-0.77,-0.16,-1
-0.39,0.35,-1
-0.31,0.37,1
0.77,-0.34,-1
0.33,0.25,-1
0.46,-0.1,1
0.29,-0.49,1
-0.36,0.98,1
0.82,0.9,1
0.61,-0.2,1
0.45,0.23,-1
0.81,0.26,1
0.39,-0.51,1
-0.25,-0.18,1
0.67,0.66,1
1,-0.5,1
0.02,-0.11,1
-0.5,-0.95,-1
-0.18,0.89,-1
-0.47,-0.21,1
-0.13,0.64,1
-1,-0.17,1
0.88,-0.61,-1
0.86,-1,1
0.29,0.57,1
0.03,0.04,-1
-0.64,0.45,1
0.87,-0.42,1
-0.28,-0.39,1
0.75,-0.13,1
0.32,-0.85,1
-0.77,-0.47,1
0.42,0.51,-1
-0.75,0.71,-1
0.68,-0.02,1
0.93,0.23,1
0.27,-0.71,-1
0.8,-0.31,1
0.75,-0.67,1
-0.79,-0.71,1
0.17,0.46,1
0.22,0.39,1
-0.18,0.55,1
-0.24,-0.6,1
-0.78,0.04,1
0.13,-0.14,-1
0.07,-0.07,-1
0.82,0.37,-1
-0.54,0.56,1
0.75,-0.77,1
-0.93,0.49,-1
-0.57,0.74,1
0.99,0.34,-1
0.54,-0.19,1
-0.2,-0.89,1
0.06,-0.51,1
0.01,0.6,1
-0.63,0.09,-1
0.19,0.01,1
-0.71,0.76,1
-0.37,0.48,1
-0.88,0.19,1
0.32,-0.89,1
-0.23,-0.75,1
0.95,-0.06,1
0.3,0.84,1
-0.2,0.23,1
-0.65,0.46,1
-0.22,-0.14,-1
0.64,-0.2,1
0.7,0.2,1
0.69,-0.85,-1
-0.22,0.46,1
-0.21,-0.26,1
-0.51,0.89,1
-0.86,0.18,-1
0.07,0.18,1
-0.02,0.08,1
-0.82,-0.67,1
-0.47,-0.34,1
0.38,-0.03,-1
0.42,0.01,1
0.58,-0.09,1
0.55,0.63,-1
-0.73,0.54,1
-0.53,-0.34,1
-0.94,-0.76,1
0.81,0.11,-1
-0.78,0.88,1
0.59,-0.2,1
-0.31,0.58,1
0.14,-0.91,1
-0.59,-0.54,1
-0.88,-0.3,1
0.44,-0.26,1
-0.95,-0.22,1
0.23,-0.17,-1
0.23,-0.06,-1
-0.9,0.84,-1
0.74,0.8,-1
-0.64,-0.26,-1
0.46,0.32,1
0.65,-0.36,-1
-0.12,0.69,-1
0.2,-0.74,1
-0.35,-0.53,1
0.07,-0.46,-1
0.59,0.33,-1
0.46,-0.69,1
-0.9,-0.35,1
0.71,0.26,1
0.93,-0.37,1
0.71,-0.31,1
-0.17,-0.81,1
0.87,0.97,-1
-0.57,-0.33,1
-0.96,-0.91,1
-0.08,0.61,-1
0.34,-0.31,-1
0.19,0.15,-1
0.76,0.81,1
-0.13,0.53,1
-0.6,0.97,1
0.84,0.01,1
0.84,-0.49,1
0.49,-0.78,-1
-0.82,-0.99,1
0.58,-0.35,1
0.72,0.3,1
-0.97,0.68,1
0.14,-0.97,1
0.85,-0.35,-1
-0.03,0.5,1
-0.51,0.93,1
0.6,0.57,-1
0.21,0.93,-1
0.06,-0.16,-1
0.92,-0.5,-1
-0.55,-0.86,-1
-0.26,0.57,1
-1,0.39,-1
-0.23,-0.43,1
0.59,0.08,-1
0.64,0.63,-1
0.07,0.66,-1
-0.95,0.99,1
0.44,0.04,1
0.47,0.61,-1
-0.23,-0.73,1
-0.28,-0.39,1
0.64,-0.37,-1
-0.42,0.11,-1
-0.77,-1,-1
0.82,0.8,1
-0.01,-0.14,1
-0.21,-0.65,1
0.35,-0.06,-1
-0.91,0.09,-1
0.36,-0.65,1
0.56,0.63,1
-0.5,0.41,-1
-0.68,-0.29,-1
-0.45,0.71,1
-0.51,0.47,-1
-0.5,0.32,-1
-0.56,0.55,-1
-0.3,-0.59,1
0.59,-0.65,-1
-0.35,-0.17,1
0.62,0.96,1
0.06,-0.24,1
0.88,0.77,-1
-0.82,0.59,-1
0.22,0.39,1
0.59,0.36,1
-0.38,0.91,1
0.02,0.65,1
0.84,0.96,-1
-0.14,-0.03,1
-0.68,-0.22,1
0.38,0.35,1
0.47,0.4,1
-0.27,-0.82,1
-0.49,0.99,1
0.77,0.84,-1
0.6,-0.59,1
-0.87,0.46,-1
0.66,0.43,1
0.66,0.29,-1
0.83,-0.87,1
-0.03,-0.68,-1
0.38,-0.96,-1
-0.84,-0.4,-1
-0.15,-0.4,-1
0.4,0.04,1
-0.76,-0.29,1
0.56,0.9,1
0.16,0.84,-1
-0.44,0.08,1
0.02,0.08,1
-0.83,-0.62,1
-0.68,-0.29,1
0.91,0.16,1
0.18,-0.49,1
-0.6,-0.96,-1
-0.57,-0.03,-1
-0.68,-0.33,-1
-0.95,-0.51,-1
0.32,-0.42,-1
-0.55,0.26,1
-0.94,0.83,-1
-0.42,0.31,1
-0.44,-0.23,1
0.79,0.37,1
-0.93,0.18,1
-0.91,-0.34,-1
-0.31,-0.13,1
-0.63,-0.76,1
-0.65,-0.6,1
0.62,0.8,-1
0.92,-0.6,-1
0.32,0.38,1
-0.53,0.41,1
0.7,-0.67,1
0.14,0.54,1
-0.9,0.35,1
0.54,0.38,-1
0.45,-0.86,1
0.1,0.69,1
0.09,0.28,1
-0.6,0.97,1
0.94,-0.09,1
-0.56,-0.79,1
-0.79,-0.1,-1
-0.54,-0.48,1
0.58,-0.56,1
0.14,0.31,1
